Croisement	F_ID	OrigineF	Cohorte_F	M_ID	Origine_M	Cohorte_M	Year	Stocking_Year	Type	Offspring	Family	Cross	Family_N	Family_L	X	Dead_byF	Dead_byF2	Dead	Survival	Offspring_Surv
1800120036	18001	Romaine	2018	20036	Romaine	2020	2023	2024	SSRR	3700	RO11-2B	RO11	2	B	RO11-2	551	551	183,6666667	0.950364831997117	3516.66666666666
1800120T15	18001	Romaine	2018	20T15	Romaine	2019	2023	2024	SSRR	3700	RO11-2C	RO11	2	C	RO11-2	551	551	183,6666667	0.950364831997117	3516.66666666666
2004219T21	20042	Romaine	2020	19T21	Romaine	2018	2023	2024	SSRR	2474	RO11-3A	RO11	3	A	RO11-3	146	146	48,66666667	0.980328752357855	2425.33333333333
2004220036	20042	Romaine	2020	20036	Romaine	2020	2023	2024	SSRR	2474	RO11-3B	RO11	3	B	RO11-3	146	146	48,66666667	0.980328752357855	2425.33333333333
2004220T15	20042	Romaine	2020	20T15	Romaine	2019	2023	2024	SSRR	2474	RO11-3C	RO11	3	C	RO11-3	146	146	48,66666667	0.980328752357855	2425.33333333333
20T0619062	20T06	Romaine	2019	19062	Romaine	2019	2023	2024	SSRR	4801	RO12-1A	RO12	1	A	RO12-1	47	47	23,5	0.988825487398954	2079.5
20T0620T15	20T06	Romaine	2019	20T15	Romaine	2019	2023	2024	SSRR	4801	RO12-1B	RO12	1	B	RO12-1	47	47	23,5	0.988825487398954	2079.5
2111819062	21118	Romaine	2021	19062	Romaine	2019	2023	2024	SSRR	1069	RO12-2A	RO12	2	A	RO12-2	378	378	189	0,823199252	880
2111820T15	21118	Romaine	2021	20T15	Romaine	2019	2023	2024	SSRR	1069	RO12-2B	RO12	2	A	RO12-2	378	378	189	0,823199252	880
2107119047	21071	Puyjalon	2021	19047	Puyjalon	2019	2023	2024	SSRR	1181	PU5-1A	PU5	1	A	PU5-1	36	36	12	0.989836250705816	1168.66666666667
2107120052	21071	Puyjalon	2021	20052	Puyjalon	2020	2023	2024	SSRR	1181	PU5-1B	PU5	1	B	PU5-1	36	36	12	0.989836250705816	1168.66666666667
2107121046	21071	Puyjalon	2021	21046	Puyjalon	2021	2023	2024	SSRR	1181	PU5-1C	PU5	1	C	PU5-1	36	36	12	0.989836250705816	1168.66666666667
2004519047	20045	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	SSRR	1194	PU5-2A	PU5	2	A	PU5-2	38	38	12,66666667	0.989388438983524	1181
2004520052	20045	Puyjalon	2020	20052	Puyjalon	2020	2023	2024	SSRR	1194	PU5-2B	PU5	2	B	PU5-2	38	38	12,66666667	0.989388438983524	1181
2004521046	20045	Puyjalon	2020	21046	Puyjalon	2021	2023	2024	SSRR	1194	PU5-2C	PU5	2	C	PU5-2	38	38	12,66666667	0.989388438983524	1181
2108219047	21082	Puyjalon	2021	19047	Puyjalon	2019	2023	2024	SSRR	1312	PU5-3A	PU5	3	A	PU5-3	83	83	27,66666667	0.978907242693774	1284
2108220052	21082	Puyjalon	2021	20052	Puyjalon	2020	2023	2024	SSRR	1312	PU5-3B	PU5	3	B	PU5-3	83	83	27,66666667	0.978907242693774	1284
2108221046	21082	Puyjalon	2021	21046	Puyjalon	2021	2023	2024	SSRR	1312	PU5-3C	PU5	3	C	PU5-3	83	83	27,66666667	0.978907242693774	1284
1905120060	19051	Puyjalon	2019	20060	Puyjalon	2020	2023	2024	SSRR	2201	PU6-1A	PU6	1	A	PU6-1	55	55	18,33333333	0.991671714112659	2183
1905121052	19051	Puyjalon	2019	21052	Puyjalon	2021	2023	2024	SSRR	2201	PU6-1B	PU6	1	B	PU6-1	55	55	18,33333333	0.991671714112659	2183
1905121128	19051	Puyjalon	2019	21128	Puyjalon	2021	2023	2024	SSRR	2201	PU6-1C	PU6	1	C	PU6-1	55	55	18,33333333	0.991671714112659	2183
2004420060	20044	Puyjalon	2020	20060	Puyjalon	2020	2023	2024	SSRR	1667	PU6-2A	PU6	2	A	PU6-2	502	502	167,3333333	0.899620075984803	1499.66666666667
2004421052	20044	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	SSRR	1667	PU6-2B	PU6	2	B	PU6-2	502	502	167,3333333	0.899620075984803	1499.66666666667
2004421128	20044	Puyjalon	2020	21128	Puyjalon	2021	2023	2024	SSRR	1667	PU6-2C	PU6	2	C	PU6-2	502	502	167,3333333	0.899620075984803	1499.66666666667
2008220060	20082	Puyjalon	2020	20060	Puyjalon	2020	2023	2024	SSRR	2106	PU6-3A	PU6	3	A	PU6-3	151	151	50,33333333	0.976096248219091	2055.33333333334
2008221052	20082	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	SSRR	2106	PU6-3B	PU6	3	B	PU6-3	151	151	50,33333333	0.976096248219091	2055.33333333334
2008221128	20082	Puyjalon	2020	21128	Puyjalon	2021	2023	2024	SSRR	2106	PU6-3C	PU6	3	C	PU6-3	151	151	50,33333333	0.976096248219091	2055.33333333334
2010120039	20101	Puyjalon	2020	20039	Puyjalon	2020	2023	2024	LARSA	1526	PU8-1A	PU8	1	A	PU8-1	656	656	218,6666667	0.856705985146352	1307.33333333333
2010120060	20101	Puyjalon	2020	20060	Puyjalon	2020	2023	2024	LARSA	1526	PU8-1B	PU8	1	B	PU8-1	656	656	218,6666667	0.856705985146352	1307.33333333333
2010121052	20101	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	LARSA	1526	PU8-1C	PU8	1	C	PU8-1	656	656	218,6666667	0.856705985146352	1307.33333333333
2006120039	20061	Puyjalon	2020	20039	Puyjalon	2020	2023	2024	LARSA	1766	PU8-2A	PU8	2	A	PU8-2	1489	1489	496,3333333	0.718950547376368	1269.66666666667
2006120060	20061	Puyjalon	2020	20060	Puyjalon	2020	2023	2024	LARSA	1766	PU8-2B	PU8	2	B	PU8-2	1489	1489	496,3333333	0.718950547376368	1269.66666666667
2006121052	20061	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	LARSA	1766	PU8-2C	PU8	2	C	PU8-2	1489	1489	496,3333333	0.718950547376368	1269.66666666667
2004320039	20043	Puyjalon	2020	20039	Puyjalon	2020	2023	2024	LARSA	1838	PU8-3A	PU8	3	A	PU8-3	1008	1008	336	0.817159441320515	1501.66666666667
2004320060	20043	Puyjalon	2020	20060	Puyjalon	2020	2023	2024	LARSA	1838	PU8-3B	PU8	3	B	PU8-3	1008	1008	336	0.817159441320515	1501.66666666667
2004321052	20043	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	LARSA	1838	PU8-3C	PU8	3	C	PU8-3	1008	1008	336	0.817159441320515	1501.66666666667
1905719047	19057	Puyjalon	2019	19047	Puyjalon	2019	2023	2024	LARSA	2105	PU9-1A	PU9	1	A	PU9-1	496	496	165,3333333	0.921456848772763	1939.66666666667
1905720052	19057	Puyjalon	2019	20052	Puyjalon	2020	2023	2024	LARSA	2105	PU9-1B	PU9	1	B	PU9-1	496	496	165,3333333	0.921456848772763	1939.66666666667
1905721128	19057	Puyjalon	2019	21128	Puyjalon	2021	2023	2024	LARSA	2105	PU9-1C	PU9	1	C	PU9-1	496	496	165,3333333	0.921456848772763	1939.66666666667
2004819047	20048	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	LARSA	2311	PU9-2A	PU9	2	A	PU9-2	500	500	166,6666667	0.927881148132122	2144.33333333333
2004820052	20048	Puyjalon	2020	20052	Puyjalon	2020	2023	2024	LARSA	2311	PU9-2B	PU9	2	B	PU9-2	500	500	166,6666667	0.927881148132122	2144.33333333333
2004821128	20048	Puyjalon	2020	21128	Puyjalon	2021	2023	2024	LARSA	2311	PU9-2C	PU9	2	C	PU9-2	500	500	166,6666667	0.927881148132122	2144.33333333333
2010219047	20102	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	LARSA	2726	PU9-3A	PU9	3	A	PU9-3	2273	2273	757,6666667	0.72205918317437	1968.33333333333
2010220052	20102	Puyjalon	2020	20052	Puyjalon	2020	2023	2024	LARSA	2726	PU9-3B	PU9	3	B	PU9-3	2273	2273	757,6666667	0.72205918317437	1968.33333333333
2010221128	20102	Puyjalon	2020	21128	Puyjalon	2021	2023	2024	SSRR	2726	PU9-3C	PU9	3	C	PU9-3	2273	2273	757,6666667	0.72205918317437	1968.33333333333
1903514167	19035	Puyjalon	2019	14167	Puyjalon	2014	2023	2024	SSRR	1370	PU11-1A	PU11	1	A	PU11-1	2378	2378	792,6666667	0.421551933836048	577.666666666663
1903519054	19035	Puyjalon	2019	19054	Puyjalon	2019	2023	2024	SSRR	1370	PU11-1B	PU11	1	B	PU11-1	2378	2378	792,6666667	0.421551933836048	577.666666666663
1903521046	19035	Puyjalon	2019	21046	Puyjalon	2021	2023	2024	SSRR	2123	PU11-1C	PU11	1	C	PU11-1	2378	2378	792,6666667	0.626687598116169	1330.66666666666
2112914167	21129	Puyjalon	2021	14167	Puyjalon	2014	2023	2024	SSRR	1712	PU11-2A	PU11	2	A	PU11-2	1063	1063	354,3333333	0.793069885146973	1358
2112919054	21129	Puyjalon	2021	19054	Puyjalon	2019	2023	2024	SSRR	1712	PU11-2B	PU11	2	B	PU11-2	1063	1063	354,3333333	0.793069885146973	1358
2112921046	21129	Puyjalon	2021	21046	Puyjalon	2021	2023	2024	SSRR	1712	PU11-2C	PU11	2	C	PU11-2	1063	1063	354,3333333	0.793069885146973	1358
1904414167	19044	Puyjalon	2019	14167	Puyjalon	2014	2023	2024	SSRR	1357	PU11-3A	PU11	3	A	PU11-3	1678	1678	559,3333333	0.587816261360845	797.666666666667
1904419054	19044	Puyjalon	2019	19054	Puyjalon	2019	2023	2024	SSRR	1357	PU11-3B	PU11	3	B	PU11-3	1678	1678	559,3333333	0.587816261360845	797.666666666667
1904421046	19044	Puyjalon	2019	21046	Puyjalon	2021	2023	2024	SSRR	1357	PU11-3C	PU11	3	C	PU11-3	1678	1678	559,3333333	0.587816261360845	797.666666666667
2111813149	21118	Romaine	2021	13149	Romaine	2013	2023	2024	SSRR	93	RO15-1B	RO15	1	B	RO15-1	93	93	93	0	0
2114219065	21142	Puyjalon	2021	19065	Puyjalon	2019	2023	2024	LARSA	1049	PU12-1A	PU12	1	A	PU12-1	411	411	102,75	0.902072909220872	946.5
2114220099	21142	Puyjalon	2021	20099	Puyjalon	2020	2023	2024	LARSA	1049	PU12-1B	PU12	1	B	PU12-1	411	411	102,75	0.902072909220872	946.5
2114221053	21142	Puyjalon	2021	21053	Puyjalon	2021	2023	2024	LARSA	1049	PU12-1C	PU12	1	C	PU12-1	411	411	102,75	0.902072909220872	946.5
2114221121	21142	Puyjalon	2021	21121	Puyjalon	2021	2023	2024	LARSA	1049	PU12-1D	PU12	1	D	PU12-1	411	411	102,75	0.902072909220872	946.5
1906619065	19066	Puyjalon	2019	19065	Puyjalon	2019	2023	2024	LARSA	1295	PU12-2A	PU12	2	A	PU12-2	883	883	220,75	0.82953667953668	1074.25
1906620099	19066	Puyjalon	2019	20099	Puyjalon	2020	2023	2024	LARSA	1295	PU12-2B	PU12	2	B	PU12-2	883	883	220,75	0.82953667953668	1074.25
1906621053	19066	Puyjalon	2019	21053	Puyjalon	2021	2023	2024	LARSA	1295	PU12-2C	PU12	2	C	PU12-2	883	883	220,75	0.82953667953668	1074.25
1906621121	19066	Puyjalon	2019	21121	Puyjalon	2021	2023	2024	LARSA	1295	PU12-2D	PU12	2	D	PU12-2	883	883	220,75	0.82953667953668	1074.25
1905319065	19053	Puyjalon	2019	19065	Puyjalon	2019	2023	2024	LARSA	1750	PU12-3A	PU12	3	A	PU12-3	777	777	194,25	0.888968276650472	1555.25
1905320099	19053	Puyjalon	2019	20099	Puyjalon	2020	2023	2024	LARSA	1750	PU12-3B	PU12	3	B	PU12-3	777	777	194,25	0.888968276650472	1555.25
1905321053	19053	Puyjalon	2019	21053	Puyjalon	2021	2023	2024	LARSA	1750	PU12-3C	PU12	3	C	PU12-3	777	777	194,25	0.888968276650472	1555.25
1905321121	19053	Puyjalon	2019	21121	Puyjalon	2021	2023	2024	LARSA	1750	PU12-3D	PU12	3	D	PU12-3	777	777	194,25	0.888968276650472	1555.25
1904219065	19042	Puyjalon	2019	19065	Puyjalon	2019	2023	2024	LARSA	2475	PU12-4A	PU12	4	A	PU12-4	2272	2272	568	0.770481866855238	1906.75
1904220099	19042	Puyjalon	2019	20099	Puyjalon	2020	2023	2024	LARSA	2475	PU12-4B	PU12	4	B	PU12-4	2272	2272	568	0.770481866855238	1906.75
1904221053	19042	Puyjalon	2019	21053	Puyjalon	2021	2023	2024	LARSA	2475	PU12-4C	PU12	4	C	PU12-4	2272	2272	568	0.770481866855238	1906.75
1904221121	19042	Puyjalon	2019	21121	Puyjalon	2021	2023	2024	LARSA	2475	PU12-4D	PU12	4	D	PU12-4	2272	2272	568	0.770481866855238	1906.75
2006220060	20062	Puyjalon	2020	20060	Puyjalon	2020	2023	2024	LARSA	3016	PU13-1A	PU13	1	A	PU13-1	825	825	275	0.908809550127114	2740.66666666667
2006219047	20062	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	LARSA	3016	PU13-1B	PU13	1	B	PU13-1	825	825	275	0.908809550127114	2740.66666666667
2006221046	20062	Puyjalon	2020	21046	Puyjalon	2021	2023	2024	LARSA	3016	PU13-1C	PU13	1	C	PU13-1	825	825	275	0.908809550127114	2740.66666666667
1903820060	19038	Puyjalon	2019	20060	Puyjalon	2020	2023	2024	LARSA	815	PU13-2A	PU13	2	A	PU13-2	774	774	258	0.655233853006681	490.333333333333
1903819047	19038	Puyjalon	2019	19047	Puyjalon	2019	2023	2024	LARSA	815	PU13-2B	PU13	2	B	PU13-2	774	774	258	0.655233853006681	490.333333333333
1903821046	19038	Puyjalon	2019	21046	Puyjalon	2021	2023	2024	LARSA	815	PU13-2C	PU13	2	C	PU13-2	774	774	258	0.655233853006681	490.333333333333
2008720060	20087	Puyjalon	2020	20060	Puyjalon	2020	2023	2024	LARSA	1458	PU13-3A	PU13	3	A	PU13-3	1290	1290	430	0.705008003658816	1027.66666666667
2008719047	20087	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	LARSA	1458	PU13-3B	PU13	3	B	PU13-3	1290	1290	430	0.705008003658816	1027.66666666667
2008721046	20087	Puyjalon	2020	21046	Puyjalon	2021	2023	2024	LARSA	1458	PU13-3C	PU13	3	C	PU13-3	1290	1290	430	0.705008003658816	1027.66666666667
